subject_id,tract,n_streamlines,accuracy,precision,recall,F1,AUCROC,DICE,wDICE
sub-1001,OR_ML_L,34826,0.9945754640945396,0.9210065341304046,0.9511284672371217,0.9358251755166618,0.9987748220026136,0.90614253282547,0.9809900522232056
sub-1001,OR_ML_R,57,0.9998113412562045,0.2583732057416268,0.9473684210526315,0.40601503759398494,0.9998197082323618,0.47968044877052307,0.46774911880493164
sub-1001,SLF_L,4097,0.9994376058966604,0.8975877192982457,0.9990236758603857,0.9455931616033267,0.9999980233804124,0.8580618500709534,0.9443756341934204
sub-1001,SLF_R,10932,0.991283488419577,0.6058892128279884,0.9505122575923893,0.7400470051990599,0.9967100188613984,0.8838398456573486,0.9828158617019653
sub-1050,AF_L,59700,0.9961611505615442,0.9992189262839984,0.9642881072026801,0.9814428068500507,0.9991886359165651,0.9670777320861816,0.9981287717819214
sub-1050,AF_R,18168,0.994205576823718,0.9997984954325632,0.819297666226332,0.9005929332042595,0.9998440694843334,0.9527879953384399,0.9939649701118469
sub-1050,CC_Fr_1,36475,0.997675882609148,1.0,0.963865661411926,0.9816004020549475,0.9999999964349261,0.9335135221481323,0.9893817901611328
sub-1050,CC_Oc,54771,0.9398903538548079,0.9996617867323767,0.37775465118402074,0.5483118672814968,0.9990569323153381,0.7856199145317078,0.9444063901901245
sub-1050,CC_Pa,101474,0.8765431663366232,0.6333791185497957,0.7361688708437629,0.6809166150144018,0.952344671868396,0.6388943195343018,0.8059203028678894
sub-1050,CC_Pr_Po,77551,0.9195428648009071,0.6867599569429494,0.7568696728604403,0.7201123795385814,0.9592972848160115,0.8588218092918396,0.9639720916748047
sub-1050,CG_L,3050,0.9999982366332391,0.9996722386102918,1.0,0.9998360924438616,1.0,0.998185932636261,0.9998486638069153
sub-1050,CG_R,5448,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1050,MCP,37467,0.999984129699152,0.9997598463016331,1.0,0.9998799087306353,1.0,0.9965676069259644,0.9998514652252197
sub-1050,MdLF_L,3446,0.9998906712608249,0.9823261117445838,1.0,0.9910842680471671,0.999999964475863,0.966394305229187,0.9933371543884277
sub-1050,MdLF_R,3690,0.9997055177509315,0.9567021000777807,1.0,0.9778720021200477,0.9999998648370334,0.9721773266792297,0.9843369722366333
sub-1050,OR_ML_L,17155,0.99984129699152,0.9998828285195384,0.9948703002040221,0.9973702664796634,0.9999973073655553,0.995127260684967,0.9997045993804932
sub-1050,OR_ML_R,32120,0.9987779868347038,1.0,0.9784246575342466,0.9890946858230916,0.9984771202300567,0.9936268925666809,0.9994720220565796
sub-1050,POPT_L,16451,0.9831157632644856,0.6712663146358474,0.8190991429092457,0.7378507871321013,0.9921115813853825,0.9136530160903931,0.9877074360847473
sub-1050,POPT_R,2927,0.9839903931778867,0.2437520826391203,0.9996583532627263,0.3919362400375059,0.9994692024968862,0.6649649143218994,0.7490800023078918
sub-1050,PYT_L,27540,0.9757025694017073,0.8474122696288816,0.6094045025417575,0.708966099904953,0.9929059837166585,0.7981117963790894,0.9539401531219482
sub-1050,PYT_R,25281,0.9731562677989832,0.9999005964214712,0.3978877417823662,0.5692538411476755,0.9998375908311333,0.8055447340011597,0.9182050228118896
sub-1050,SLF_L,12379,0.9964856100455478,0.8635027299454011,0.9965263753130301,0.9252578286142884,0.9998241455288629,0.9055762887001038,0.9697570204734802
sub-1050,SLF_R,30496,0.9946217313792879,0.9091532498509243,0.9999016264428122,0.9523705415703667,0.9999082981472711,0.9500409364700317,0.9884588718414307
sub-1050,UF_L,1432,0.9998501138253244,1.0,0.9406424581005587,0.9694134580784455,0.9999999987654813,0.9461144804954529,0.9834816455841064
sub-1050,UF_R,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1061,AF_L,15155,0.9984954873966699,0.9219889089662907,0.9763774331903662,0.9484040507627227,0.9998615557393171,0.7670416235923767,0.9647058248519897
sub-1061,AF_R,3387,0.997856303160224,0.5968799858181174,0.9940950693829348,0.7459016393442623,0.9999422666069977,0.7293053865432739,0.8017991185188293
sub-1061,CC_Fr_1,88102,0.9873938664478737,0.8950232952138925,0.9594106830718939,0.926099199088429,0.9988584544544687,0.9093228578567505,0.9779349565505981
sub-1061,CC_Fr_2,141548,0.9526442977103374,0.9565514469453377,0.6725351117642072,0.7897854547264672,0.9703898232195985,0.8466557860374451,0.8810230493545532
sub-1061,CC_Oc,67849,0.9915270709475813,0.8869884657923842,0.992866512402541,0.9369458333623094,0.9996613281685013,0.9624544978141785,0.9971315264701843
sub-1061,CC_Pa,188476,0.9521518268147132,0.8087686860916546,0.9538721110380102,0.8753478249226447,0.9855063519118803,0.9070944786071777,0.9928019642829895
sub-1061,CC_Pr_Po,140952,0.9256331568412337,0.7291484642785133,0.6927251830410353,0.7104703070256819,0.9676199788207583,0.8641607165336609,0.944514274597168
sub-1061,CG_L,9447,0.9999962620804886,0.9995767643635595,1.0,0.9997883373902,1.0,0.9975324273109436,0.9998323917388916
sub-1061,CG_R,4219,0.9999897207213437,0.9973995271867613,1.0,0.9986980707776069,1.0,0.9707707762718201,0.9983497262001038
sub-1061,FPT_L,4560,0.9946491682194607,0.21671525753158405,0.09780701754385965,0.13478392263523722,0.8977239036046778,0.4272494614124298,0.41964107751846313
sub-1061,FPT_R,5650,0.9945902959871565,0.43139190523198423,0.07734513274336283,0.13117214467957378,0.9745352539886459,0.3783457577228546,0.3332922160625458
sub-1061,ILF_L,48477,0.9995542530982681,0.9993134440144801,0.99084101738969,0.995059196420248,0.9999970403261864,0.9889584183692932,0.9992157816886902
sub-1061,ILF_R,47989,0.9973105669115627,0.9864978538921122,0.9530725791327179,0.9694972019671019,0.9999167641891599,0.9352642297744751,0.9950709939002991
sub-1061,MCP,20870,0.9999747690432982,0.9987079485093554,1.0,0.9993535566356214,1.0,0.9837630391120911,0.9990867972373962
sub-1061,MdLF_L,15795,0.9991795266672523,0.9975318524448002,0.9467553023108579,0.9714805431040083,0.9999786100599569,0.9673494696617126,0.9954623579978943
sub-1061,MdLF_R,20837,0.9980067544205571,0.9814166580870998,0.914958967221769,0.947023321660085,0.9999157976071977,0.8759911060333252,0.9831579327583313
sub-1061,OR_ML_L,6015,0.9997159181171352,0.9594529364440869,0.9913549459684123,0.9751430907604252,0.9999698613658686,0.8546382188796997,0.9843566417694092
sub-1061,OR_ML_R,17548,0.9992374644196786,0.9568588903451288,0.9985183496694781,0.977244841048522,0.9999954726008927,0.9604970812797546,0.9952572584152222
sub-1061,POPT_L,48332,0.9545197988251719,0.4972841416436987,0.638355540842506,0.5590577576443941,0.9764723216914492,0.8831469416618347,0.9666000604629517
sub-1061,POPT_R,21365,0.9709666446752402,0.407017745582768,0.9941025040954833,0.5775626470148341,0.9914237471483462,0.8310897350311279,0.9607173800468445
sub-1061,PYT_L,54718,0.9485148311301412,0.4951308346033632,0.3503052012134946,0.4103134933801415,0.9722862124321288,0.7357930541038513,0.9229882955551147
sub-1061,PYT_R,41793,0.9654933960307033,0.6725274725274726,0.22697580934606273,0.3394039142724248,0.9913117844217709,0.6394213438034058,0.8192062377929688
sub-1061,SLF_L,15702,0.9994636085501171,0.9765625,0.9871353967647434,0.9818204852093495,0.9972002572257894,0.9636484980583191,0.9949021935462952
sub-1061,SLF_R,39394,0.9999654242445197,0.9993149120803837,0.9997461542366858,0.9995304866442485,0.9999994303296385,0.9962202906608582,0.9998102188110352
sub-1061,UF_L,460,0.9999850483219545,1.0,0.9652173913043478,0.9823008849557522,0.9999999756117806,0.977860152721405,0.9910620450973511
sub-1061,UF_R,1474,0.9999990655201222,1.0,0.9993215739484396,0.999660671869698,1.0,0.9996163845062256,0.9998834133148193
sub-1046,AF_L,13652,0.997603509275196,0.895691014188124,0.998828010547905,0.9444521401856213,0.9998953267077004,0.8792053461074829,0.9736354351043701
sub-1046,AF_R,12540,0.9914748278829604,1.0,0.5449760765550239,0.70548157324249,0.9927918956647385,0.9135655760765076,0.981620728969574
sub-1046,CC_Fr_1,61299,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1046,CC_Oc,74698,0.9866430005737234,1.0,0.8803180808053763,0.9363501737198838,0.9999599356108962,0.9453027844429016,0.9951867461204529
sub-1046,CG_L,5159,0.9999506956397016,1.0,0.9936034115138592,0.9967914438502674,0.9994075774745894,0.9889578819274902,0.9990096688270569
sub-1046,CG_R,11784,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1046,FAT_L,87714,0.9925983696691528,0.9465403375491,1.0,0.9725360623565544,0.9999994731475906,0.8765997886657715,0.9704499244689941
sub-1046,FAT_R,29107,0.9965576592082617,0.9266498997166598,1.0,0.9619286823754916,0.9999999991950391,0.918611466884613,0.9626353979110718
